q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-18.617401668653159,-18.532777115613825,-18.575089392133492,0,0,0,0,0,0,0
-18.532777115613825,-18.448152562574492,-18.490464839094159,0,0,0,0,0,0,0
-18.448152562574492,-18.363528009535159,-18.405840286054826,0,0,0,0,0,0,0
-18.363528009535159,-18.278903456495826,-18.321215733015492,0,0,0,0,0,0,0
-18.278903456495826,-18.194278903456496,-18.236591179976159,0,0,0,0,0,0,0
-18.194278903456496,-18.109654350417163,-18.151966626936829,0,0,0,0,0,0,0
-18.109654350417163,-18.02502979737783,-18.067342073897496,0,0,0,0,0,0,0
-18.02502979737783,-17.940405244338496,-17.982717520858163,0,0,0,0,0,0,0
-17.940405244338496,-17.855780691299167,-17.898092967818833,0,0,0,0,0,0,0
-17.855780691299167,-17.771156138259833,-17.8134684147795,0,0,0,0,0,0,0
-17.771156138259833,-17.6865315852205,-17.728843861740167,0,0,0,0,0,0,0
-17.6865315852205,-17.601907032181167,-17.644219308700833,0,0,0,0,0,0,0
-17.601907032181167,-17.517282479141834,-17.5595947556615,0,0,0,0,0,0,0
-17.517282479141834,-17.4326579261025,-17.474970202622167,0,0,0,0,0,0,0
-17.4326579261025,-17.348033373063171,-17.390345649582834,0,0,0,0,0,0,0
-17.348033373063171,-17.263408820023837,-17.305721096543504,0,0,0,0,0,0,0
-17.263408820023837,-17.178784266984504,-17.221096543504171,0,0,0,0,0,0,0
-17.178784266984504,-17.094159713945171,-17.136471990464837,0,0,0,0,0,0,0
-17.094159713945171,-17.009535160905841,-17.051847437425508,0,0,0,0,0,0,0
-17.009535160905841,-16.924910607866508,-16.967222884386175,0,0,0,0,0,0,0
-16.924910607866508,-16.840286054827175,-16.882598331346841,0,0,0,0,0,0,0
-16.840286054827175,-16.755661501787841,-16.797973778307508,0,0,0,0,0,0,0
-16.755661501787841,-16.671036948748508,-16.713349225268175,0,0,0,0,0,0,0
-16.671036948748508,-16.586412395709175,-16.628724672228842,0,0,0,0,0,0,0
-16.586412395709175,-16.501787842669845,-16.544100119189508,0,0,0,0,0,0,0
-16.501787842669845,-16.417163289630512,-16.459475566150179,0,0,0,0,0,0,0
-16.417163289630512,-16.332538736591179,-16.374851013110845,0,0,0,0,0,0,0
-16.332538736591179,-16.247914183551845,-16.290226460071512,0,0,0,0,0,0,0
-16.247914183551845,-16.163289630512516,-16.205601907032182,0,0,0,0,0,0,0
-16.163289630512516,-16.078665077473183,-16.120977353992849,0,0,0,0,0,0,0
-16.078665077473183,-15.994040524433849,-16.036352800953516,0,0,0,0,0,0,0
-15.994040524433849,-15.909415971394516,-15.951728247914183,0,0,0,0,0,0,0
-15.909415971394516,-15.824791418355183,-15.867103694874849,0,0,0,0,0,0,0
-15.824791418355183,-15.740166865315851,-15.782479141835516,0,0,0,0,0,0,0
-15.740166865315851,-15.65554231227652,-15.697854588796186,0,0,0,0,0,0,0
-15.65554231227652,-15.570917759237187,-15.613230035756853,0,0,0,0,0,0,0
-15.570917759237187,-15.486293206197853,-15.52860548271752,0,0,0,0,0,0,0
-15.486293206197853,-15.40166865315852,-15.443980929678187,0,0,0,0,0,0,0
-15.40166865315852,-15.317044100119189,-15.359356376638853,0,0,0,0,0,0,0
-15.317044100119189,-15.232419547079857,-15.274731823599524,0,0,0,0,0,0,0
-15.232419547079857,-15.147794994040524,-15.19010727056019,0,0,0,0,0,0,0
-15.147794994040524,-15.063170441001191,-15.105482717520857,0,0,0,0,0,0,0
-15.063170441001191,-14.978545887961857,-15.020858164481524,0,0,0,0,0,0,0
-14.978545887961857,-14.893921334922526,-14.936233611442191,0,0,0,0,0,0,0
-14.893921334922526,-14.809296781883194,-14.851609058402861,0,0,0,0,0,0,0
-14.809296781883194,-14.724672228843861,-14.766984505363528,0,0,0,0,0,0,0
-14.724672228843861,-14.640047675804528,-14.682359952324195,0,0,0,0,0,0,0
-14.640047675804528,-14.555423122765195,-14.597735399284861,0,0,0,0,0,0,0
-14.555423122765195,-14.470798569725863,-14.513110846245528,0,0,0,0,0,0,0
-14.470798569725863,-14.386174016686532,-14.428486293206198,0,0,0,0,0,0,0
-14.386174016686532,-14.301549463647198,-14.343861740166865,0,0,0,0,0,0,0
-14.301549463647198,-14.216924910607865,-14.259237187127532,0,0,0,0,0,0,0
-14.216924910607865,-14.132300357568532,-14.174612634088199,0,0,0,0,0,0,0
-14.132300357568532,-14.047675804529201,-14.089988081048865,0,0,0,0,0,0,0
-14.047675804529201,-13.963051251489869,-14.005363528009536,0,0,0,0,0,0,0
-13.963051251489869,-13.878426698450536,-13.920738974970202,0,0,0,0,0,0,0
-13.878426698450536,-13.793802145411203,-13.836114421930869,0,0,0,0,0,0,0
-13.793802145411203,-13.709177592371869,-13.751489868891536,0,0,0,0,0,0,0
-13.709177592371869,-13.624553039332538,-13.666865315852203,0,0,0,0,0,0,0
-13.624553039332538,-13.539928486293206,-13.582240762812873,0,0,0,0,0,0,0
-13.539928486293206,-13.455303933253873,-13.49761620977354,0,0,0,0,0,0,0
-13.455303933253873,-13.37067938021454,-13.412991656734206,0,0,0,0,0,0,0
-13.37067938021454,-13.286054827175207,-13.328367103694873,0,0,0,0,0,0,0
-13.286054827175207,-13.201430274135875,-13.24374255065554,0,0,0,0,0,0,0
-13.201430274135875,-13.116805721096544,-13.15911799761621,0,0,0,0,0,0,0
-13.116805721096544,-13.03218116805721,-13.074493444576877,0,0,0,0,0,0,0
-13.03218116805721,-12.947556615017877,-12.989868891537544,0,0,0,0,0,0,0
